ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10296476,HY484535,11/01/2015 05:30:00 AM,008XX W WELLINGTON AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,true,false,1933,019,44,6,08B,1169981,1920130,2015,11/08/2015 03:53:19 PM,41.936335635,-87.650710119,"(41.936336, -87.65071)"
10296486,HY484543,11/01/2015 06:00:00 AM,020XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1235,012,25,31,08B,1168016,1890431,2015,11/08/2015 03:53:19 PM,41.85488228,-87.65878978,"(41.854882, -87.65879)"
10296501,HY484727,11/01/2015 05:29:00 AM,103XX S AVENUE L,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0432,004,10,52,14,1201831,1837004,2015,11/08/2015 03:53:19 PM,41.707480078,-87.536494113,"(41.70748, -87.536494)"
10296505,HY484546,11/01/2015 05:40:00 AM,019XX W PETERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2413,024,40,2,14,1162003,1939873,2015,11/08/2015 03:53:19 PM,41.990681926,-87.67947635,"(41.990682, -87.679476)"
10296508,HY484655,11/01/2015 08:58:00 AM,057XX W MADISON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,POLICE FACILITY/VEH PARKING LOT,false,false,1513,015,29,25,26,1138058,1899436,2015,11/08/2015 03:53:19 PM,41.880186421,-87.768532463,"(41.880186, -87.768532)"
10296516,HY484615,11/01/2015 08:18:00 AM,028XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1124,011,2,27,08B,1157457,1899228,2015,11/08/2015 03:53:19 PM,41.879243235,-87.697306736,"(41.879243, -87.697307)"
10296519,HY484581,11/01/2015 07:20:00 AM,041XX W WEST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1114,011,28,26,08B,1148819,1900653,2015,11/08/2015 03:53:19 PM,41.883324876,-87.728987402,"(41.883325, -87.728987)"
10296523,HY484630,11/01/2015 04:30:00 AM,026XX W 23RD PL,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1034,010,28,30,06,1159071,1888299,2015,11/08/2015 03:53:19 PM,41.849219981,-87.691680321,"(41.84922, -87.69168)"
10296525,HY484668,11/01/2015 05:00:00 AM,016XX S HOMAN AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1021,010,24,29,04B,1153968,1891668,2015,11/08/2015 03:53:19 PM,41.858568011,-87.710319284,"(41.858568, -87.710319)"
10296527,HY484569,11/01/2015 04:00:00 AM,026XX W 23RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1034,010,28,30,08B,1159071,1888299,2015,11/08/2015 03:53:19 PM,41.849219981,-87.691680321,"(41.84922, -87.69168)"
10296535,HY484638,11/01/2015 08:38:00 AM,012XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2532,025,37,25,08B,1141474,1907683,2015,11/08/2015 03:53:19 PM,41.902754811,-87.755785292,"(41.902755, -87.755785)"
10296543,HY484600,11/01/2015 07:45:00 AM,046XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0222,002,4,39,08B,1185893,1874489,2015,11/08/2015 03:53:19 PM,41.810732368,-87.593678161,"(41.810732, -87.593678)"
10296544,HY484709,11/01/2015 04:00:00 AM,033XX S SHIELDS AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,0915,009,11,34,07,1174498,1882905,2015,11/08/2015 03:53:19 PM,41.834088146,-87.635222743,"(41.834088, -87.635223)"
10296553,HY484726,11/01/2015 07:00:00 AM,020XX S ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1023,010,28,30,14,1159347,1890204,2015,11/08/2015 03:53:19 PM,41.85444184,-87.690615038,"(41.854442, -87.690615)"
10296582,HY484818,11/01/2015 02:00:00 AM,003XX N LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1215,012,27,28,07,1166914,1902176,2015,11/08/2015 03:53:19 PM,41.887135205,-87.662497682,"(41.887135, -87.662498)"
10296588,HY484840,11/01/2015 04:00:00 AM,010XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1213,012,1,24,14,1165530,1907287,2015,11/08/2015 03:53:19 PM,41.901189742,-87.667434438,"(41.90119, -87.667434)"
10296597,HY484550,11/01/2015 06:15:00 AM,135XX S AVENUE N,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0433,004,10,55,08B,1201434,1815949,2015,11/08/2015 03:53:19 PM,41.649713173,-87.538659027,"(41.649713, -87.538659)"
10296608,HY484695,11/01/2015 08:55:00 AM,022XX S TROY ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1033,010,24,30,04A,1155705,1888995,2015,11/08/2015 03:53:19 PM,41.851198236,-87.70401525,"(41.851198, -87.704015)"
10296609,HY484657,11/01/2015 08:38:00 AM,052XX W MADISON ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SMALL RETAIL STORE,true,false,1522,015,28,25,03,1141512,1899523,2015,11/27/2015 03:54:06 PM,41.880362084,-87.755847438,"(41.880362, -87.755847)"
10296619,HY484864,11/01/2015 03:30:00 AM,028XX W WILCOX ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1124,011,2,27,03,1157580,1899231,2015,11/08/2015 03:53:19 PM,41.879248965,-87.696855018,"(41.879249, -87.696855)"
10296624,HY484870,11/01/2015 05:00:00 AM,014XX N WELLS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,43,8,06,1174441,1909970,2015,11/08/2015 03:53:19 PM,41.908357559,-87.634623535,"(41.908358, -87.634624)"
10296642,HY484640,11/01/2015 06:39:00 AM,058XX S KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,false,false,0824,008,14,63,05,1156049,1865751,2015,11/08/2015 03:53:19 PM,41.787406786,-87.70337814,"(41.787407, -87.703378)"
10296659,HY484919,11/01/2015 05:30:00 AM,036XX W NORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2535,025,26,23,04A,1152023,1910393,2015,11/08/2015 03:53:19 PM,41.909989881,-87.716965071,"(41.90999, -87.716965)"
10296684,HY485005,11/01/2015 06:00:00 AM,076XX S RHODES AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0624,006,6,69,06,1181228,1854439,2015,11/08/2015 03:53:19 PM,41.755822191,-87.611406167,"(41.755822, -87.611406)"
10296702,HY485024,11/01/2015 05:00:00 AM,049XX N MARINE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,2024,020,48,3,11,1169836,1933457,2015,11/08/2015 03:53:19 PM,41.972908558,-87.650852959,"(41.972909, -87.650853)"
10296705,HY485023,11/01/2015 05:00:00 AM,011XX W ARGYLE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,2033,020,48,3,06,1167773,1933570,2015,11/08/2015 03:53:19 PM,41.973263481,-87.658435722,"(41.973263, -87.658436)"
10296706,HY485034,11/01/2015 07:45:00 AM,064XX N RIDGE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2412,024,50,2,14,1162611,1942787,2015,11/08/2015 03:53:19 PM,41.998665271,-87.677157858,"(41.998665, -87.677158)"
10296744,HY485108,11/01/2015 02:00:00 AM,036XX N CLARK ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1923,019,44,6,06,1168073,1924563,2015,11/08/2015 03:53:19 PM,41.94854146,-87.65759375,"(41.948541, -87.657594)"
10296762,HY485201,11/01/2015 02:00:00 AM,035XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1152667,1910408,2015,11/08/2015 03:53:19 PM,41.910018319,-87.714598865,"(41.910018, -87.714599)"
10296777,HY485132,11/01/2015 03:00:00 AM,006XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1832,018,42,8,08B,1175423,1904628,2015,11/08/2015 03:53:19 PM,41.893676841,-87.631176812,"(41.893677, -87.631177)"
10296781,HY484506,11/01/2015 04:20:00 AM,060XX S LAFLIN ST,1020,ARSON,BY FIRE,STREET,false,false,0713,007,16,67,09,1167367,1864706,2015,11/09/2015 03:50:59 PM,41.784304124,-87.661909708,"(41.784304, -87.66191)"
10296784,HY485052,11/01/2015 02:30:00 AM,0000X W ELM ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175930,1908090,2015,11/08/2015 03:53:19 PM,41.90316534,-87.629210442,"(41.903165, -87.62921)"
10296796,HY485208,11/01/2015 08:00:00 AM,062XX N SACRAMENTO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2413,024,50,2,26,1155216,1941307,2015,11/08/2015 03:53:19 PM,41.994756367,-87.704401826,"(41.994756, -87.704402)"
10296801,HY485133,11/01/2015 06:50:00 AM,014XX W ESTES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2423,024,49,1,14,1165366,1947502,2015,11/08/2015 03:53:19 PM,42.011544945,-87.666888079,"(42.011545, -87.666888)"
10296832,HY484950,11/01/2015 02:00:00 AM,012XX W 52ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0934,009,16,61,07,1169070,1870301,2015,11/08/2015 03:53:19 PM,41.799620789,-87.655504107,"(41.799621, -87.655504)"
10296900,HY484980,11/01/2015 02:30:00 AM,012XX W 107TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,022,34,75,08B,1169993,1833495,2015,11/08/2015 03:53:19 PM,41.698600149,-87.653186191,"(41.6986, -87.653186)"
10296911,HY484652,11/01/2015 08:55:00 AM,090XX S ESCANABA AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0423,004,10,46,04B,1196958,1845661,2015,11/09/2015 03:50:59 PM,41.731358006,-87.554051765,"(41.731358, -87.554052)"
10296942,HY485355,11/01/2015 02:00:00 AM,008XX W LAKE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,false,false,1214,012,27,28,17,1170544,1901658,2015,11/08/2015 03:53:19 PM,41.885635134,-87.649182539,"(41.885635, -87.649183)"
10296946,HY485349,11/01/2015 08:30:00 AM,083XX S ASHLAND AVE,0810,THEFT,OVER $500,STREET,false,false,0614,006,21,71,06,1167126,1849365,2015,11/08/2015 03:53:19 PM,41.74221153,-87.663231477,"(41.742212, -87.663231)"
10296965,HY485301,11/01/2015 03:00:00 AM,006XX E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,6,69,07,1181974,1855431,2015,11/08/2015 03:53:19 PM,41.758527132,-87.608641652,"(41.758527, -87.608642)"
10297048,HY485305,11/01/2015 05:00:00 AM,064XX S STONY ISLAND AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0314,003,5,42,06,1187984,1862596,2015,11/08/2015 03:53:19 PM,41.778047465,-87.586387726,"(41.778047, -87.586388)"
10297074,HY485497,11/01/2015 06:30:00 AM,005XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,false,false,1111,011,28,23,05,1149631,1903207,2015,11/08/2015 03:53:19 PM,41.890317598,-87.725939277,"(41.890318, -87.725939)"
10297085,HY484381,11/01/2015 02:00:00 AM,010XX W POLK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1232,012,25,28,14,1169345,1896618,2015,11/09/2015 03:50:59 PM,41.871831153,-87.65373203,"(41.871831, -87.653732)"
10297109,HY484528,11/01/2015 04:37:00 AM,074XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,2411,024,50,2,06,1159016,1949462,2015,11/09/2015 03:50:59 PM,42.017056516,-87.690198286,"(42.017057, -87.690198)"
10297114,HY485556,11/01/2015 02:00:00 AM,003XX E NORTH WATER ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1834,018,42,8,02,1178425,1903153,2015,11/08/2015 03:53:19 PM,41.889561428,-87.620196651,"(41.889561, -87.620197)"
10297128,HY485529,11/01/2015 02:00:00 AM,012XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CURRENCY EXCHANGE,false,false,1821,018,42,8,11,1175314,1908524,2015,11/08/2015 03:53:19 PM,41.904370109,-87.631460067,"(41.90437, -87.63146)"
10297171,HY485444,11/01/2015 02:00:00 AM,0000X W HUBBARD ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,1831,018,42,8,06,1175699,1903302,2015,11/08/2015 03:53:19 PM,41.890032024,-87.630203077,"(41.890032, -87.630203)"
10297266,HY484689,11/01/2015 02:00:00 AM,010XX W NEWPORT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,1924,019,44,6,05,1168784,1923084,2015,12/31/2015 03:52:04 PM,41.944467612,-87.655023289,"(41.944468, -87.655023)"
10297434,HY485833,11/01/2015 03:00:00 AM,054XX W BARRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2514,025,31,19,14,1139667,1920080,2015,11/08/2015 03:53:19 PM,41.936806737,-87.762119509,"(41.936807, -87.76212)"
10297606,HY484970,11/01/2015 06:00:00 AM,0000X W 107TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0513,005,34,49,03,1177685,1834013,2015,11/08/2015 03:53:19 PM,41.699851474,-87.62500633,"(41.699851, -87.625006)"
10297620,HY484453,11/01/2015 02:00:00 AM,114XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2234,022,34,75,08B,1170714,1828761,2015,11/08/2015 03:53:19 PM,41.685593638,-87.650683608,"(41.685594, -87.650684)"
10297685,HY484626,11/01/2015 02:30:00 AM,049XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2031,020,47,4,14,1159474,1932634,2015,11/09/2015 03:50:59 PM,41.970870402,-87.688978901,"(41.97087, -87.688979)"
10297778,HY486035,11/01/2015 03:00:00 AM,033XX W 19TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1024,010,24,29,26,1154220,1890509,2015,11/08/2015 03:53:19 PM,41.855382562,-87.709425189,"(41.855383, -87.709425)"
10297832,HY486057,11/01/2015 07:00:00 AM,049XX W GLADYS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1533,015,24,25,06,1143717,1897892,2015,11/08/2015 03:53:19 PM,41.87584542,-87.747791664,"(41.875845, -87.747792)"
10297849,HY486138,11/01/2015 02:30:00 AM,035XX W ARMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1413,014,26,22,07,1152633,1913064,2015,11/08/2015 03:53:19 PM,41.917307293,-87.714653385,"(41.917307, -87.714653)"
10298091,HY486332,11/01/2015 03:00:00 AM,021XX N MARMORA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2515,025,29,19,14,1136720,1913521,2015,11/08/2015 03:53:19 PM,41.918861482,-87.773107796,"(41.918861, -87.773108)"
10298092,HY486285,11/01/2015 02:30:00 AM,025XX N HARLEM AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,false,false,2512,025,36,18,11,1127666,1915984,2015,11/08/2015 03:53:19 PM,41.925777756,-87.806318189,"(41.925778, -87.806318)"
10298651,HY487052,11/01/2015 05:00:00 AM,026XX W 47TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0922,009,14,58,06,1159352,1873401,2015,11/08/2015 03:53:19 PM,41.808332351,-87.691057798,"(41.808332, -87.691058)"
10298851,HY487382,11/01/2015 02:00:00 AM,008XX N LA SALLE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1832,018,42,8,14,1174994,1905817,2015,11/09/2015 03:50:59 PM,41.896949143,-87.632716707,"(41.896949, -87.632717)"
10299037,HY487345,11/01/2015 03:00:00 AM,043XX W FORD CITY DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0833,008,13,65,02,1148765,1853235,2015,11/10/2015 04:00:01 PM,41.753204151,-87.73040747,"(41.753204, -87.730407)"
10299109,HY487649,11/01/2015 06:00:00 AM,064XX N MAGNOLIA AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2432,024,40,1,06,1166759,1943080,2015,11/09/2015 03:50:59 PM,41.99938103,-87.661890255,"(41.999381, -87.66189)"
10299175,HY487926,11/01/2015 07:15:00 AM,037XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1923,019,44,6,06,1167786,1925033,2015,11/09/2015 03:50:59 PM,41.949837364,-87.658635101,"(41.949837, -87.658635)"
10299199,HY487580,11/01/2015 03:00:00 AM,102XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0511,005,9,49,08B,1180718,1837243,2015,11/09/2015 03:50:59 PM,41.708646037,-87.613802006,"(41.708646, -87.613802)"
10299319,HY488019,11/01/2015 02:00:00 AM,029XX N LAKE SHORE DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,false,false,1934,019,44,6,02,1173796,1919557,2015,11/09/2015 03:50:59 PM,41.93467909,-87.636706827,"(41.934679, -87.636707)"
10299445,HY488139,11/01/2015 04:30:00 AM,090XX S BUFFALO AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0424,004,10,46,02,1199612,1845748,2015,11/09/2015 03:50:59 PM,41.731530391,-87.544326476,"(41.73153, -87.544326)"
10300170,HY488387,11/01/2015 02:00:00 AM,014XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,false,1822,018,27,8,14,1170757,1909401,2015,11/10/2015 04:00:01 PM,41.90687774,-87.648173298,"(41.906878, -87.648173)"
10300173,HY487606,11/01/2015 02:00:00 AM,067XX N OLMSTED AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1612,016,41,9,06,,,2015,11/08/2015 03:53:19 PM,,,
10300175,HY488685,11/01/2015 04:00:00 AM,002XX N STATE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0111,001,42,32,06,,,2015,11/08/2015 03:53:19 PM,,,
10300183,HY487476,11/01/2015 02:00:00 AM,037XX N BROADWAY,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1925,019,46,6,06,1170406,1925185,2015,11/10/2015 04:00:01 PM,41.950197458,-87.648999894,"(41.950197, -87.649)"
10300763,HY489251,11/01/2015 04:30:00 AM,084XX S GREEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0613,006,21,71,26,1172111,1848977,2015,11/10/2015 04:00:01 PM,41.741038832,-87.644977858,"(41.741039, -87.644978)"
10300802,HY489430,11/01/2015 02:30:00 AM,009XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1214,012,27,24,08B,1170191,1905087,2015,11/10/2015 04:00:01 PM,41.895052251,-87.650378594,"(41.895052, -87.650379)"
10300948,HY484405,11/01/2015 02:30:00 AM,069XX W NORTH AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,2513,025,36,25,08B,1129940,1909877,2015,11/10/2015 04:00:01 PM,41.90898071,-87.79810225,"(41.908981, -87.798102)"
10300969,HY484398,11/01/2015 02:20:00 AM,015XX W GARFIELD BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,0934,009,16,61,04B,1167106,1868260,2015,04/15/2016 03:49:27 PM,41.794062319,-87.662765006,"(41.794062, -87.662765)"
10301510,HY489942,11/01/2015 07:00:00 AM,046XX N MARIA CT,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1614,016,36,76,06,1118502,1929920,2015,11/10/2015 04:00:01 PM,41.964169608,-87.83969726,"(41.96417, -87.839697)"
10302101,HY490211,11/01/2015 07:00:00 AM,040XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0213,002,3,38,06,1179096,1878362,2015,11/10/2015 04:00:01 PM,41.821518024,-87.618490443,"(41.821518, -87.61849)"
10302326,HY490064,11/01/2015 06:00:00 AM,007XX W CORNELIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1925,019,44,6,14,1170533,1923454,2015,11/10/2015 04:00:01 PM,41.945444746,-87.648583893,"(41.945445, -87.648584)"
10304530,HY493095,11/01/2015 03:40:00 AM,022XX N LINCOLN AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,1812,018,43,7,06,1171527,1915238,2015,11/10/2015 04:00:01 PM,41.922877853,-87.645172746,"(41.922878, -87.645173)"
10304956,HY484499,11/01/2015 04:20:00 AM,086XX S VINCENNES AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0622,006,21,71,03,1173016,1848022,2015,04/15/2016 03:49:27 PM,41.738398273,-87.641690134,"(41.738398, -87.64169)"
10309357,HY498274,11/01/2015 03:00:00 AM,064XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,15,66,07,1155496,1861909,2015,11/16/2015 03:58:44 PM,41.776874871,-87.705508626,"(41.776875, -87.705509)"
10315945,HY504853,11/01/2015 08:00:00 AM,005XX S STATE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0123,001,2,32,26,1176447,1897915,2015,11/19/2015 04:01:22 PM,41.875232942,-87.6276188,"(41.875233, -87.627619)"
10317597,HY506472,11/01/2015 08:00:00 AM,097XX S SANGAMON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2223,022,21,73,26,1171700,1840199,2015,11/23/2015 03:51:11 PM,41.716959776,-87.646740271,"(41.71696, -87.64674)"
10318483,HY507345,11/01/2015 03:00:00 AM,031XX W AUGUSTA BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1211,012,26,23,26,1155215,1906487,2015,11/23/2015 03:51:11 PM,41.899207928,-87.705343948,"(41.899208, -87.705344)"
10320671,HY509862,11/01/2015 08:16:00 AM,002XX N LECLAIRE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1532,015,28,25,26,1142336,1901143,2015,12/14/2015 04:12:56 PM,41.88479231,-87.752781515,"(41.884792, -87.752782)"
10329195,HY520015,11/01/2015 08:00:00 AM,001XX S JEFFERSON ST,0810,THEFT,OVER $500,OTHER,false,false,0121,001,2,28,06,1172352,1899646,2015,04/15/2016 03:49:27 PM,41.88007433,-87.642602726,"(41.880074, -87.642603)"
10335679,HY526766,11/01/2015 08:00:00 AM,064XX N SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2412,024,50,2,07,1155165,1942619,2015,04/15/2016 03:49:27 PM,41.998357581,-87.704553989,"(41.998358, -87.704554)"
10336796,HY527992,11/01/2015 08:00:00 AM,012XX N DEARBORN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1824,018,42,8,26,1175709,1908605,2015,04/15/2016 03:49:27 PM,41.904583499,-87.630006701,"(41.904583, -87.630007)"
10338304,HY529048,11/01/2015 08:00:00 AM,010XX N LA SALLE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1824,018,42,8,26,1174948,1907242,2015,04/15/2016 03:49:27 PM,41.900860447,-87.632842923,"(41.90086, -87.632843)"
10339557,HY530476,11/01/2015 04:40:00 AM,002XX W ONTARIO ST,0810,THEFT,OVER $500,TAVERN/LIQUOR STORE,false,false,1831,018,42,8,06,1174477,1904439,2015,04/15/2016 03:49:27 PM,41.893179406,-87.634656764,"(41.893179, -87.634657)"
10349870,HY540351,11/01/2015 08:00:00 AM,027XX S INDIANA AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0133,001,2,35,11,1178044,1886556,2015,04/15/2016 03:49:27 PM,41.844026941,-87.622100808,"(41.844027, -87.622101)"
10350097,HY540704,11/01/2015 08:00:00 AM,052XX S MAYFIELD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0811,008,23,56,26,1137923,1869181,2015,04/15/2016 03:49:27 PM,41.797164524,-87.769757106,"(41.797165, -87.769757)"
10351223,HY541789,11/01/2015 07:30:00 AM,027XX N HAMPDEN CT,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,true,1935,019,43,7,26,1172372,1918397,2015,04/15/2016 03:49:27 PM,41.931527635,-87.641974372,"(41.931528, -87.641974)"
10367280,HZ103407,11/01/2015 08:00:00 AM,083XX S YATES BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0423,004,7,46,11,1193624,1850207,2015,04/15/2016 03:49:27 PM,41.743914812,-87.566116753,"(41.743915, -87.566117)"
10373322,HZ109466,11/01/2015 08:00:00 AM,068XX S MAPLEWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0832,008,15,66,26,1160554,1859189,2015,04/15/2016 03:49:27 PM,41.769307976,-87.687040964,"(41.769308, -87.687041)"
10384836,HZ121123,03/08/2015 09:00:00 AM,032XX N FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1733,017,33,21,08B,1156482,1921285,2015,04/15/2016 03:49:27 PM,41.939789268,-87.70028905,"(41.939789, -87.700289)"
10397008,HZ133006,01/28/2016 11:00:00 PM,063XX S SACRAMENTO AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,true,0823,008,15,66,04B,1157472,1862494,2016,04/25/2016 03:49:09 PM,41.778440381,-87.698248773,"(41.77844, -87.698249)"
10400196,HZ137148,01/30/2016 06:30:00 PM,046XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0922,009,12,58,08B,1158817,1873729,2016,04/25/2016 03:49:09 PM,41.80924338,-87.693011101,"(41.809243, -87.693011)"
10414849,HZ152356,11/01/2015 07:00:00 AM,045XX W THOMAS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1111,011,37,23,14,1145942,1906942,2015,04/15/2016 03:49:27 PM,41.90063771,-87.739392185,"(41.900638, -87.739392)"
